"","p","replicate","betac","carrying","extinction_t","extinct","disease_gone","min_s","final_s","final_i"
"11264",0.15,5,34.37,2100,9.25354120498871,FALSE,FALSE,7,22,0
"11265",0.15,5,25,2100,9.0478860567859,TRUE,FALSE,2,2,3
"11266",0.15,6,30,2100,8.30983509185528,TRUE,FALSE,2,2,3
"11267",0.15,6,34.37,2100,10.6334838422158,FALSE,FALSE,5,7,0
"11268",0.15,6,25,2100,12.2886763333397,TRUE,FALSE,4,4,1
"11269",0.15,7,30,2100,11.8513339593716,TRUE,FALSE,3,3,2
"11270",0.15,7,34.37,2100,11.4344594165641,TRUE,FALSE,3,3,2
"11271",0.15,7,25,2100,9.83081057060741,TRUE,FALSE,5,5,0
"11272",0.15,8,30,2100,10.633242120838,TRUE,FALSE,3,3,2
"11273",0.15,8,34.37,2100,10.6450014092482,TRUE,FALSE,3,4,1
"11274",0.15,8,25,2100,15.9859527791643,FALSE,FALSE,5,9,0
"11275",0.15,9,30,2100,9.97784218920062,FALSE,FALSE,6,9,0
"11276",0.15,9,34.37,2100,9.44920797256619,TRUE,FALSE,3,3,2
"11277",0.15,9,25,2100,9.64433810553761,TRUE,FALSE,2,3,2
"11278",0.15,10,30,2100,10.4755944787042,FALSE,FALSE,8,8,0
"11279",0.15,10,34.37,2100,8.91343454786301,FALSE,FALSE,13,13,0
"11280",0.15,10,25,2100,8.54568847129455,FALSE,FALSE,17,21,0
"11281",0.2,1,30,210,6.04692314337742,TRUE,FALSE,2,2,3
"11282",0.2,1,34.37,210,4.29398323654288,FALSE,FALSE,4,7,0
"11283",0.2,1,25,210,10.0770911102389,FALSE,FALSE,3,9,0
"11284",0.2,2,30,210,6.38638432066539,TRUE,FALSE,2,3,2
"11285",0.2,2,34.37,210,4.30663913164236,TRUE,FALSE,3,4,1
"11286",0.2,2,25,210,4.42844937810846,TRUE,FALSE,1,1,4
"11287",0.2,3,30,210,4.08128877195192,FALSE,FALSE,5,6,0
"11288",0.2,3,34.37,210,6.80384149666715,FALSE,FALSE,2,6,0
"11289",0.2,3,25,210,6.82719644551199,TRUE,FALSE,3,3,2
"11290",0.2,4,30,210,3.33216073580973,FALSE,FALSE,9,9,0
"11291",0.2,4,34.37,210,4.53300448845922,TRUE,FALSE,2,3,2
"11292",0.2,4,25,210,0.118589959618255,FALSE,FALSE,102,107,0
"11293",0.2,5,30,210,4.97487234558911,FALSE,FALSE,5,7,0
"11294",0.2,5,34.37,210,5.36780150729891,TRUE,FALSE,4,4,1
"11295",0.2,5,25,210,4.14844147529023,FALSE,FALSE,8,8,0
"11296",0.2,6,30,210,5.44908924606433,TRUE,FALSE,0,1,4
"11297",0.2,6,34.37,210,5.65375660374297,FALSE,FALSE,5,12,0
"11298",0.2,6,25,210,4.72998514887155,TRUE,FALSE,1,4,1
"11299",0.2,7,30,210,4.91417599786437,TRUE,FALSE,4,4,1
"11300",0.2,7,34.37,210,4.49000074757015,TRUE,FALSE,5,5,0
"11301",0.2,7,25,210,4.93701209528895,FALSE,FALSE,13,16,0
"11302",0.2,8,30,210,2.80596713203371,FALSE,FALSE,18,21,0
"11303",0.2,8,34.37,210,3.84843306238065,TRUE,FALSE,5,5,0
"11304",0.2,8,25,210,3.379249684782,TRUE,FALSE,1,4,1
"11305",0.2,9,30,210,5.10605154783282,FALSE,FALSE,7,17,0
"11306",0.2,9,34.37,210,4.39016629665466,TRUE,FALSE,4,5,0
"11307",0.2,9,25,210,4.98882956550172,FALSE,FALSE,6,10,0
"11308",0.2,10,30,210,0.26189864236273,FALSE,FALSE,100,104,0
"11309",0.2,10,34.37,210,4.71034203738364,TRUE,FALSE,4,4,1
"11310",0.2,10,25,210,4.2481489758159,TRUE,FALSE,2,2,3
"11311",0.2,1,30,2100,10.9932165534182,FALSE,FALSE,7,9,0
"11312",0.2,1,34.37,2100,10.7969711071341,TRUE,FALSE,2,2,3
"11313",0.2,1,25,2100,8.87142715869873,FALSE,FALSE,9,26,0
"11314",0.2,2,30,2100,8.9818748157897,FALSE,FALSE,6,6,0
"11315",0.2,2,34.37,2100,9.93227480083405,TRUE,FALSE,1,1,4
"11316",0.2,2,25,2100,10.0932775964055,FALSE,FALSE,6,9,0
"11317",0.2,3,30,2100,8.68979215082592,TRUE,FALSE,3,3,2
"11318",0.2,3,34.37,2100,9.59766816740756,TRUE,FALSE,1,5,0
"11319",0.2,3,25,2100,9.37579727196064,TRUE,FALSE,4,4,1
"11320",0.2,4,30,2100,9.00325064875993,TRUE,FALSE,3,3,2
"11321",0.2,4,34.37,2100,8.0703160195417,TRUE,FALSE,4,4,1
"11322",0.2,4,25,2100,8.39782246215309,FALSE,FALSE,10,11,0
"11323",0.2,5,30,2100,10.892771658189,FALSE,FALSE,4,6,0
"11324",0.2,5,34.37,2100,12.0878320604099,TRUE,FALSE,1,4,1
"11325",0.2,5,25,2100,10.3585542828408,TRUE,FALSE,2,2,3
"11326",0.2,6,30,2100,11.0445704385788,FALSE,FALSE,8,8,0
"11327",0.2,6,34.37,2100,9.6843878824466,FALSE,FALSE,4,9,0
"11328",0.2,6,25,2100,12.9837014208075,FALSE,FALSE,6,12,0
"11329",0.2,7,30,2100,10.9499325991651,TRUE,FALSE,3,3,2
"11330",0.2,7,34.37,2100,9.08212740431301,TRUE,FALSE,1,1,4
"11331",0.2,7,25,2100,8.92816302280197,FALSE,FALSE,5,10,0
"11332",0.2,8,30,2100,10.2135750397724,TRUE,FALSE,4,4,1
"11333",0.2,8,34.37,2100,8.94597255787147,TRUE,FALSE,4,5,0
"11334",0.2,8,25,2100,10.6947449793633,TRUE,FALSE,4,4,1
"11335",0.2,9,30,2100,7.21173479511046,FALSE,FALSE,9,16,0
"11336",0.2,9,34.37,2100,0.173579520710789,FALSE,FALSE,1000,1044,0
"11337",0.2,9,25,2100,11.0280310000742,TRUE,FALSE,4,4,1
"11338",0.2,10,30,2100,8.82956662502035,TRUE,FALSE,3,3,2
"11339",0.2,10,34.37,2100,8.54829274510986,FALSE,FALSE,9,10,0
"11340",0.2,10,25,2100,10.1078423296198,TRUE,FALSE,4,4,1
"11341",0.25,1,30,210,6.20395225209839,FALSE,FALSE,5,6,0
"11342",0.25,1,34.37,210,3.39599871622826,TRUE,FALSE,3,3,2
"11343",0.25,1,25,210,5.28915636219267,TRUE,FALSE,3,4,1
"11344",0.25,2,30,210,4.86705728466788,TRUE,FALSE,0,0,5
"11345",0.25,2,34.37,210,4.05994569864206,TRUE,FALSE,2,2,3
"11346",0.25,2,25,210,3.69865396237461,FALSE,FALSE,8,12,0
"11347",0.25,3,30,210,5.21543694064619,TRUE,FALSE,2,2,3
"11348",0.25,3,34.37,210,3.11605970122704,FALSE,FALSE,11,12,0
"11349",0.25,3,25,210,5.83837721689407,TRUE,FALSE,1,3,2
"11350",0.25,4,30,210,5.22367757745177,FALSE,FALSE,6,7,0
"11351",0.25,4,34.37,210,5.04792159684871,FALSE,FALSE,4,14,0
"11352",0.25,4,25,210,3.98289621343456,FALSE,FALSE,10,12,0
"11353",0.25,5,30,210,4.36577959513281,TRUE,FALSE,3,3,2
"11354",0.25,5,34.37,210,2.49972281903123,FALSE,FALSE,9,9,0
"11355",0.25,5,25,210,3.16158473212111,FALSE,FALSE,10,11,0
"11356",0.25,6,30,210,3.65086722842574,TRUE,FALSE,3,3,2
"11357",0.25,6,34.37,210,3.49398777878034,TRUE,FALSE,3,3,2
"11358",0.25,6,25,210,3.87888345386809,TRUE,FALSE,2,3,2
"11359",0.25,7,30,210,6.81993856621401,TRUE,FALSE,2,3,2
"11360",0.25,7,34.37,210,4.04428307447813,TRUE,FALSE,4,4,1
"11361",0.25,7,25,210,3.40946175740687,FALSE,FALSE,7,7,0
"11362",0.25,8,30,210,4.41787674869399,TRUE,FALSE,4,4,1
"11363",0.25,8,34.37,210,5.10075087475507,FALSE,FALSE,7,8,0
"11364",0.25,8,25,210,4.85240839073657,FALSE,FALSE,6,8,0
"11365",0.25,9,30,210,6.4975872471765,TRUE,FALSE,3,3,2
"11366",0.25,9,34.37,210,0.0446980811193579,FALSE,FALSE,103,107,0
"11367",0.25,9,25,210,4.43788424964013,TRUE,FALSE,1,4,1
"11368",0.25,10,30,210,6.06269950401482,TRUE,FALSE,3,4,1
"11369",0.25,10,34.37,210,0.325500270808624,FALSE,FALSE,94,98,0
"11370",0.25,10,25,210,6.26049472889053,TRUE,FALSE,2,3,2
"11371",0.25,1,30,2100,8.42949529961795,TRUE,FALSE,2,4,1
"11372",0.25,1,34.37,2100,7.71399606374806,TRUE,FALSE,2,2,3
"11373",0.25,1,25,2100,9.41186376184347,FALSE,FALSE,4,7,0
"11374",0.25,2,30,2100,10.5020941352101,TRUE,FALSE,2,2,3
"11375",0.25,2,34.37,2100,9.58872578477358,TRUE,FALSE,2,2,3
"11376",0.25,2,25,2100,8.59704994229557,FALSE,FALSE,9,9,0
"11377",0.25,3,30,2100,9.46193332492665,TRUE,FALSE,4,4,1
"11378",0.25,3,34.37,2100,7.89959055518,FALSE,FALSE,8,8,0
"11379",0.25,3,25,2100,10.270705320329,TRUE,FALSE,4,4,1
"11380",0.25,4,30,2100,10.7855945471731,TRUE,FALSE,3,3,2
"11381",0.25,4,34.37,2100,11.8911245109194,TRUE,FALSE,2,2,3
"11382",0.25,4,25,2100,9.47039570337939,TRUE,FALSE,4,5,0
"11383",0.25,5,30,2100,8.52515663405043,TRUE,FALSE,2,2,3
"11384",0.25,5,34.37,2100,8.42233658171184,TRUE,FALSE,4,4,1
"11385",0.25,5,25,2100,9.08664919671693,TRUE,FALSE,3,3,2
"11386",0.25,6,30,2100,9.20155158238586,FALSE,FALSE,9,17,0
"11387",0.25,6,34.37,2100,10.5187488101833,TRUE,FALSE,2,4,1
"11388",0.25,6,25,2100,8.91181021984013,FALSE,FALSE,2,11,0
"11389",0.25,7,30,2100,0.0742057295297533,FALSE,FALSE,1000,1054,0
"11390",0.25,7,34.37,2100,9.15520273071127,TRUE,FALSE,1,1,4
"11391",0.25,7,25,2100,9.37064687230401,TRUE,FALSE,2,3,2
"11392",0.25,8,30,2100,7.65453921936361,TRUE,FALSE,3,3,2
"11393",0.25,8,34.37,2100,7.29045257658237,FALSE,FALSE,7,16,0
"11394",0.25,8,25,2100,7.67833501647951,TRUE,FALSE,2,2,3
"11395",0.25,9,30,2100,7.86647809691846,TRUE,FALSE,2,2,3
"11396",0.25,9,34.37,2100,10.1262809945952,TRUE,FALSE,4,5,0
"11397",0.25,9,25,2100,10.9997736767402,TRUE,FALSE,1,1,4
"11398",0.25,10,30,2100,7.91900071421465,FALSE,FALSE,9,17,0
"11399",0.25,10,34.37,2100,10.1529219388108,FALSE,FALSE,3,9,0
"11400",0.25,10,25,2100,10.4452193860955,TRUE,FALSE,3,3,2
"11401",0.3,1,30,210,4.90700297903497,FALSE,FALSE,3,12,0
"11402",0.3,1,34.37,210,7.29013993952912,FALSE,FALSE,6,6,0
"11403",0.3,1,25,210,5.0329230949252,FALSE,FALSE,4,8,0
"11404",0.3,2,30,210,4.36540877557445,TRUE,FALSE,3,3,2
"11405",0.3,2,34.37,210,4.52834569042083,TRUE,FALSE,5,5,0
"11406",0.3,2,25,210,4.76943386755664,TRUE,FALSE,3,3,2
"11407",0.3,3,30,210,5.30522440464262,TRUE,FALSE,3,3,2
"11408",0.3,3,34.37,210,5.10084791080449,TRUE,FALSE,3,3,2
"11409",0.3,3,25,210,3.99278909088576,TRUE,FALSE,4,4,1
"11410",0.3,4,30,210,4.64205005730261,TRUE,FALSE,2,2,3
"11411",0.3,4,34.37,210,4.48299238876206,TRUE,FALSE,4,4,1
"11412",0.3,4,25,210,4.82278512583266,FALSE,FALSE,8,10,0
"11413",0.3,5,30,210,3.49228624895286,FALSE,FALSE,12,14,0
"11414",0.3,5,34.37,210,4.19330838315701,TRUE,FALSE,1,1,4
"11415",0.3,5,25,210,7.23388154853155,FALSE,FALSE,5,7,0
"11416",0.3,6,30,210,3.62182602487415,TRUE,FALSE,2,2,3
"11417",0.3,6,34.37,210,4.65018278802571,TRUE,FALSE,4,4,1
"11418",0.3,6,25,210,4.52134252195428,FALSE,FALSE,6,9,0
"11419",0.3,7,30,210,4.30199272524779,TRUE,FALSE,2,2,3
"11420",0.3,7,34.37,210,0.0779187252838228,FALSE,FALSE,102,103,0
"11421",0.3,7,25,210,4.05800005273224,TRUE,FALSE,3,3,2
"11422",0.3,8,30,210,5.02993974595963,TRUE,FALSE,4,4,1
"11423",0.3,8,34.37,210,4.51499722580769,TRUE,FALSE,4,4,1
"11424",0.3,8,25,210,2.52827067600352,FALSE,FALSE,8,8,0
"11425",0.3,9,30,210,5.64908712444476,TRUE,FALSE,1,1,4
"11426",0.3,9,34.37,210,4.59487704490245,FALSE,FALSE,4,7,0
"11427",0.3,9,25,210,5.5877898645079,TRUE,FALSE,3,4,1
"11428",0.3,10,30,210,3.5492009423552,TRUE,FALSE,2,2,3
"11429",0.3,10,34.37,210,6.31083162604025,TRUE,FALSE,1,1,4
"11430",0.3,10,25,210,4.62831715928209,TRUE,FALSE,2,2,3
"11431",0.3,1,30,2100,7.38733129395804,TRUE,FALSE,4,4,1
"11432",0.3,1,34.37,2100,7.81942574860308,TRUE,FALSE,2,2,3
"11433",0.3,1,25,2100,11.1848514307235,FALSE,FALSE,6,11,0
"11434",0.3,2,30,2100,6.33572785908775,FALSE,FALSE,14,16,0
"11435",0.3,2,34.37,2100,7.75909853196961,FALSE,FALSE,12,12,0
"11436",0.3,2,25,2100,9.74920744356545,TRUE,FALSE,2,2,3
"11437",0.3,3,30,2100,8.674528326647,TRUE,FALSE,1,1,4
"11438",0.3,3,34.37,2100,7.4563021273387,TRUE,FALSE,2,2,3
"11439",0.3,3,25,2100,8.40476124661313,TRUE,FALSE,4,4,1
"11440",0.3,4,30,2100,8.12804850096402,FALSE,FALSE,11,14,0
"11441",0.3,4,34.37,2100,0.246702231109453,FALSE,FALSE,1000,1025,0
"11442",0.3,4,25,2100,10.740046770751,TRUE,FALSE,2,3,2
"11443",0.3,5,30,2100,0.277706072712793,FALSE,FALSE,1000,1056,0
"11444",0.3,5,34.37,2100,7.78809556438055,TRUE,FALSE,3,3,2
"11445",0.3,5,25,2100,9.82144038605807,FALSE,FALSE,5,12,0
"11446",0.3,6,30,2100,10.4374039104299,TRUE,FALSE,1,1,4
"11447",0.3,6,34.37,2100,11.6885383861917,TRUE,FALSE,2,2,3
"11448",0.3,6,25,2100,10.9177983081958,TRUE,FALSE,1,1,4
"11449",0.3,7,30,2100,7.57741913471911,TRUE,FALSE,2,2,3
"11450",0.3,7,34.37,2100,7.3881419833267,FALSE,FALSE,9,10,0
"11451",0.3,7,25,2100,8.82917435332108,TRUE,FALSE,0,0,5
"11452",0.3,8,30,2100,0.0360349082290028,FALSE,FALSE,1000,1047,0
"11453",0.3,8,34.37,2100,9.30069041342351,FALSE,FALSE,6,7,0
"11454",0.3,8,25,2100,8.87129385343957,TRUE,FALSE,4,4,1
"11455",0.3,9,30,2100,9.84844853736963,TRUE,FALSE,0,0,5
"11456",0.3,9,34.37,2100,8.6334338480394,FALSE,FALSE,6,10,0
"11457",0.3,9,25,2100,10.1740253795222,FALSE,FALSE,7,8,0
"11458",0.3,10,30,2100,9.53953800147923,TRUE,FALSE,4,4,1
"11459",0.3,10,34.37,2100,8.85021910635864,FALSE,FALSE,8,8,0
"11460",0.3,10,25,2100,8.05843143742247,TRUE,FALSE,4,4,1
"11461",0.35,1,30,210,3.51911856974481,TRUE,FALSE,3,3,2
"11462",0.35,1,34.37,210,4.79716028680529,TRUE,FALSE,4,4,1
"11463",0.35,1,25,210,3.23647623604287,TRUE,FALSE,3,3,2
"11464",0.35,2,30,210,7.39553527496628,FALSE,FALSE,0,8,0
"11465",0.35,2,34.37,210,3.57082711401621,TRUE,FALSE,3,3,2
"11466",0.35,2,25,210,5.95732847505696,FALSE,FALSE,6,6,0
"11467",0.35,3,30,210,3.99324059129674,FALSE,FALSE,5,6,0
"11468",0.35,3,34.37,210,3.83817334964501,TRUE,FALSE,2,2,3
"11469",0.35,3,25,210,6.58250085211834,FALSE,FALSE,3,8,0
"11470",0.35,4,30,210,9.01533873686366,FALSE,FALSE,4,10,0
"11471",0.35,4,34.37,210,4.03621640331773,TRUE,FALSE,4,4,1
"11472",0.35,4,25,210,2.94828359497127,FALSE,FALSE,9,9,0
"11473",0.35,5,30,210,4.52381677262252,FALSE,FALSE,4,8,0
"11474",0.35,5,34.37,210,3.65185521353025,TRUE,FALSE,3,3,2
"11475",0.35,5,25,210,4.37142636145494,TRUE,FALSE,2,3,2
"11476",0.35,6,30,210,3.8017074642119,FALSE,FALSE,6,6,0
"11477",0.35,6,34.37,210,5.42731423674251,FALSE,FALSE,4,7,0
"11478",0.35,6,25,210,5.53451792095133,FALSE,FALSE,15,22,0
"11479",0.35,7,30,210,5.00908821058274,TRUE,FALSE,3,3,2
"11480",0.35,7,34.37,210,3.08780087839301,FALSE,FALSE,13,13,0
"11481",0.35,7,25,210,7.26056958760918,TRUE,FALSE,3,3,2
"11482",0.35,8,30,210,4.77649683110371,TRUE,FALSE,2,2,3
"11483",0.35,8,34.37,210,5.77416746904738,FALSE,FALSE,7,11,0
"11484",0.35,8,25,210,3.31928313825259,TRUE,FALSE,1,1,4
"11485",0.35,9,30,210,5.56317085824618,TRUE,FALSE,3,3,2
"11486",0.35,9,34.37,210,3.85218055803251,TRUE,FALSE,2,2,3
"11487",0.35,9,25,210,5.49196034883586,TRUE,FALSE,4,4,1
"11488",0.35,10,30,210,6.22567737657488,TRUE,FALSE,2,2,3
"11489",0.35,10,34.37,210,5.88951623301088,TRUE,FALSE,1,1,4
"11490",0.35,10,25,210,4.38520052911288,FALSE,FALSE,9,12,0
"11491",0.35,1,30,2100,9.05349286135994,TRUE,FALSE,2,2,3
"11492",0.35,1,34.37,2100,8.81300767681522,TRUE,FALSE,1,1,4
"11493",0.35,1,25,2100,8.71181646863347,FALSE,FALSE,5,7,0
"11494",0.35,2,30,2100,9.33180399450508,TRUE,FALSE,2,2,3
"11495",0.35,2,34.37,2100,8.67370498602527,TRUE,FALSE,4,4,1
"11496",0.35,2,25,2100,7.13223249627219,FALSE,FALSE,9,10,0
"11497",0.35,3,30,2100,9.75572925136403,FALSE,FALSE,5,11,0
"11498",0.35,3,34.37,2100,9.30515297864965,FALSE,FALSE,5,7,0
"11499",0.35,3,25,2100,7.48303258980086,FALSE,FALSE,7,8,0
"11500",0.35,4,30,2100,8.88559289792986,TRUE,FALSE,2,2,3
"11501",0.35,4,34.37,2100,9.53913337012931,TRUE,FALSE,4,4,1
"11502",0.35,4,25,2100,7.68548271337324,FALSE,FALSE,15,15,0
"11503",0.35,5,30,2100,7.98289304430407,FALSE,FALSE,19,23,0
"11504",0.35,5,34.37,2100,7.2508190082218,TRUE,FALSE,3,3,2
"11505",0.35,5,25,2100,8.680556998735,FALSE,FALSE,15,25,0
"11506",0.35,6,30,2100,7.64799045125065,FALSE,FALSE,8,8,0
"11507",0.35,6,34.37,2100,0.205001989656661,FALSE,FALSE,1000,1033,0
"11508",0.35,6,25,2100,10.6806101748456,FALSE,FALSE,6,8,0
"11509",0.35,7,30,2100,8.34793344503333,TRUE,FALSE,3,3,2
"11510",0.35,7,34.37,2100,6.37244435743557,TRUE,FALSE,3,3,2
"11511",0.35,7,25,2100,0.548532739940088,FALSE,FALSE,1000,1051,0
"11512",0.35,8,30,2100,8.33223067974931,FALSE,FALSE,5,10,0
"11513",0.35,8,34.37,2100,7.84744949118908,TRUE,FALSE,3,4,1
"11514",0.35,8,25,2100,0.10767612970989,FALSE,FALSE,1000,1040,0
"11515",0.35,9,30,2100,7.96554371640417,TRUE,FALSE,2,2,3
"11516",0.35,9,34.37,2100,8.56651206848375,FALSE,FALSE,4,9,0
"11517",0.35,9,25,2100,7.68649954148794,TRUE,FALSE,4,4,1
"11518",0.35,10,30,2100,6.44506841007755,TRUE,FALSE,3,3,2
"11519",0.35,10,34.37,2100,7.1536982293614,TRUE,FALSE,1,3,2
"11520",0.35,10,25,2100,8.9103314992018,FALSE,FALSE,5,10,0
"11521",0.4,1,30,210,3.4186762107101,TRUE,FALSE,5,5,0
"11522",0.4,1,34.37,210,4.32712963949164,TRUE,FALSE,2,2,3
"11523",0.4,1,25,210,3.19064673222415,TRUE,FALSE,3,3,2
"11524",0.4,2,30,210,3.39850936292248,TRUE,FALSE,3,3,2
"11525",0.4,2,34.37,210,3.55556341420899,TRUE,FALSE,2,2,3
"11526",0.4,2,25,210,5.8196770682985,TRUE,FALSE,3,3,2
"11527",0.4,3,30,210,6.78994405753741,FALSE,FALSE,4,11,0
"11528",0.4,3,34.37,210,0.154862131118183,FALSE,FALSE,97,99,0
"11529",0.4,3,25,210,2.95376938367625,FALSE,FALSE,14,16,0
"11530",0.4,4,30,210,3.26098419405449,TRUE,FALSE,2,2,3
"11531",0.4,4,34.37,210,7.71477029889806,FALSE,FALSE,4,11,0
"11532",0.4,4,25,210,3.79878828380898,FALSE,FALSE,5,8,0
"11533",0.4,5,30,210,2.58543102669536,FALSE,FALSE,19,19,0
"11534",0.4,5,34.37,210,4.27497334158766,TRUE,FALSE,3,3,2
"11535",0.4,5,25,210,2.06028235263107,FALSE,FALSE,25,27,0
"11536",0.4,6,30,210,4.23548942310918,FALSE,FALSE,6,7,0
"11537",0.4,6,34.37,210,3.29300233987578,FALSE,FALSE,6,7,0
"11538",0.4,6,25,210,3.72236655767793,FALSE,FALSE,7,10,0
"11539",0.4,7,30,210,4.40962353210049,FALSE,FALSE,10,10,0
"11540",0.4,7,34.37,210,5.12569986332748,TRUE,FALSE,3,3,2
"11541",0.4,7,25,210,3.97295356388142,FALSE,FALSE,8,19,0
"11542",0.4,8,30,210,3.82316240262934,TRUE,FALSE,4,4,1
"11543",0.4,8,34.37,210,3.5246412274009,TRUE,FALSE,3,3,2
"11544",0.4,8,25,210,3.73047043465183,FALSE,FALSE,7,8,0
"11545",0.4,9,30,210,2.95439286560474,FALSE,FALSE,8,11,0
"11546",0.4,9,34.37,210,2.8611597498023,FALSE,FALSE,8,8,0
"11547",0.4,9,25,210,4.26703645089546,FALSE,FALSE,5,6,0
"11548",0.4,10,30,210,0.188236852531523,FALSE,FALSE,101,101,0
"11549",0.4,10,34.37,210,3.65610411309012,FALSE,FALSE,6,6,0
"11550",0.4,10,25,210,4.29463571752528,FALSE,FALSE,6,7,0
"11551",0.4,1,30,2100,8.32375780420182,TRUE,FALSE,3,5,0
"11552",0.4,1,34.37,2100,7.75301435478164,FALSE,FALSE,9,12,0
"11553",0.4,1,25,2100,8.97415127886678,TRUE,FALSE,2,2,3
"11554",0.4,2,30,2100,6.91894956722814,FALSE,FALSE,17,17,0
"11555",0.4,2,34.37,2100,6.7242765751955,TRUE,FALSE,4,4,1
"11556",0.4,2,25,2100,9.6332439235154,TRUE,FALSE,3,4,1
"11557",0.4,3,30,2100,9.66649967342314,TRUE,FALSE,3,3,2
"11558",0.4,3,34.37,2100,7.48035745038037,TRUE,FALSE,5,5,0
"11559",0.4,3,25,2100,7.62843276443518,TRUE,FALSE,2,2,3
"11560",0.4,4,30,2100,0.393972250393632,FALSE,FALSE,1000,1061,0
"11561",0.4,4,34.37,2100,7.9705019454044,TRUE,FALSE,2,2,3
"11562",0.4,4,25,2100,8.63519614030321,TRUE,FALSE,3,3,2
"11563",0.4,5,30,2100,7.10606758465065,FALSE,FALSE,11,13,0
"11564",0.4,5,34.37,2100,7.48169724495301,TRUE,FALSE,3,3,2
"11565",0.4,5,25,2100,7.79314833685621,FALSE,FALSE,13,17,0
"11566",0.4,6,30,2100,7.83943037540245,FALSE,FALSE,10,12,0
"11567",0.4,6,34.37,2100,6.37077083823439,FALSE,FALSE,23,29,0
"11568",0.4,6,25,2100,10.0635636198913,FALSE,FALSE,5,8,0
"11569",0.4,7,30,2100,7.85371766856364,TRUE,FALSE,2,2,3
"11570",0.4,7,34.37,2100,7.46157437714452,TRUE,FALSE,5,5,0
"11571",0.4,7,25,2100,6.92275080852343,TRUE,FALSE,2,2,3
"11572",0.4,8,30,2100,9.12618212786159,TRUE,FALSE,3,3,2
"11573",0.4,8,34.37,2100,6.68329640247963,TRUE,FALSE,2,2,3
"11574",0.4,8,25,2100,9.31921177082898,FALSE,FALSE,9,10,0
"11575",0.4,9,30,2100,7.11778139059668,TRUE,FALSE,4,4,1
"11576",0.4,9,34.37,2100,7.40429600910824,TRUE,FALSE,4,4,1
"11577",0.4,9,25,2100,13.9518398820075,TRUE,FALSE,3,5,0
"11578",0.4,10,30,2100,7.41061380432157,FALSE,FALSE,6,9,0
"11579",0.4,10,34.37,2100,0.129013129519087,FALSE,FALSE,1000,1037,0
"11580",0.4,10,25,2100,9.834242856456,TRUE,FALSE,4,4,1
"11581",0.45,1,30,210,3.68685143185387,FALSE,FALSE,5,8,0
"11582",0.45,1,34.37,210,3.19902766072557,TRUE,FALSE,3,3,2
"11583",0.45,1,25,210,4.98543697147817,FALSE,FALSE,7,11,0
"11584",0.45,2,30,210,0.260329740981347,FALSE,FALSE,102,110,0
"11585",0.45,2,34.37,210,3.33311845089501,FALSE,FALSE,5,7,0
"11586",0.45,2,25,210,6.18909258608469,FALSE,FALSE,7,9,0
"11587",0.45,3,30,210,0.106958695402794,FALSE,FALSE,101,102,0
"11588",0.45,3,34.37,210,1.48744229608127,FALSE,FALSE,35,35,0
"11589",0.45,3,25,210,3.12694308242793,FALSE,FALSE,20,20,0
"11590",0.45,4,30,210,3.13289786575216,TRUE,FALSE,3,4,1
"11591",0.45,4,34.37,210,3.71829208801908,FALSE,FALSE,5,6,0
"11592",0.45,4,25,210,2.91821070086404,TRUE,FALSE,3,3,2
"11593",0.45,5,30,210,3.66485811975483,TRUE,FALSE,3,3,2
"11594",0.45,5,34.37,210,4.15235991781615,TRUE,FALSE,4,4,1
"11595",0.45,5,25,210,4.28583748669339,TRUE,FALSE,4,4,1
"11596",0.45,6,30,210,4.34368649272453,TRUE,FALSE,2,3,2
"11597",0.45,6,34.37,210,3.01322677235643,TRUE,FALSE,1,1,4
"11598",0.45,6,25,210,5.05766162679201,FALSE,FALSE,4,8,0
"11599",0.45,7,30,210,3.20517945581641,TRUE,FALSE,5,5,0
"11600",0.45,7,34.37,210,3.31261228819368,TRUE,FALSE,4,4,1
"11601",0.45,7,25,210,6.00768109354835,TRUE,FALSE,3,4,1
"11602",0.45,8,30,210,3.56806012595108,TRUE,FALSE,3,4,1
"11603",0.45,8,34.37,210,4.75964589554361,TRUE,FALSE,3,3,2
"11604",0.45,8,25,210,7.84278140490299,TRUE,FALSE,3,5,0
"11605",0.45,9,30,210,3.81198013216378,TRUE,FALSE,3,3,2
"11606",0.45,9,34.37,210,4.03502861259639,TRUE,FALSE,4,4,1
"11607",0.45,9,25,210,0.24303925967732,FALSE,FALSE,95,95,0
"11608",0.45,10,30,210,0.0754266070266819,FALSE,FALSE,102,104,0
"11609",0.45,10,34.37,210,3.50765269416384,TRUE,FALSE,3,3,2
"11610",0.45,10,25,210,3.55415811407358,TRUE,FALSE,5,5,0
"11611",0.45,1,30,2100,7.52803443726436,TRUE,FALSE,4,4,1
"11612",0.45,1,34.37,2100,6.13245159103714,TRUE,FALSE,1,1,4
"11613",0.45,1,25,2100,6.74842320515271,TRUE,FALSE,3,3,2
"11614",0.45,2,30,2100,9.56742124609759,TRUE,FALSE,4,4,1
"11615",0.45,2,34.37,2100,7.63083069011044,FALSE,FALSE,2,10,0
"11616",0.45,2,25,2100,7.14730495952716,TRUE,FALSE,1,1,4
"11617",0.45,3,30,2100,7.94760666847033,TRUE,FALSE,5,5,0
"11618",0.45,3,34.37,2100,6.65452669997295,TRUE,FALSE,3,3,2
